1200296, 30.47
1201297, 30.59
1202298, 30.53
1203299, 30.50
1204300, 30.61
1205301, 30.50
1206302, 30.54
1207303, 30.55
1208304, 30.57
1209305, 30.54
1210306, 30.61
1211307, 30.38
1212308, 30.34
1213309, 30.43
1214310, 30.37
1215311, 30.46
1216312, 30.25
1217313, 30.38
1218314, 30.26
1219315, 30.47
1220316, 30.62
1221317, 30.50
1222318, 30.45
1223319, 30.42
1224320, 30.41
1225321, 30.46
1226322, 30.29
1227323, 30.41
1228324, 30.54
1229325, 30.44
1230326, 30.40
1231327, 30.37
1232328, 30.47
1233329, 30.46
1234330, 30.32
1235331, 30.40
1236332, 30.47
1237333, 30.60
1238334, 30.45
1239335, 30.28
1240336, 30.59
1241337, 30.36
1242338, 30.38
1243339, 30.38
1244340, 30.41
1245341, 30.37
1246342, 30.23
1247343, 30.47
1248344, 30.37
1249345, 30.37
1250346, 30.51
1251347, 30.39
1252348, 30.44
1253349, 30.39
1254350, 30.63
1255351, 30.33
1256352, 30.42
1257353, 30.22
1258354, 30.43
1259355, 30.36
1260356, 30.32
1261357, 30.31
1262358, 30.48
1263359, 30.34
1264360, 30.34
1265361, 30.23
1266362, 30.25
1267363, 30.23
1268364, 30.04
1269365, 30.25
1270366, 30.09
1271367, 30.17
1272368, 30.51
1273369, 30.25
1274370, 30.29
1275371, 30.28
1276372, 30.24
1277373, 30.23
1278374, 30.33
1279375, 30.33
1280376, 30.17
1281377, 30.25
1282378, 30.15
1283379, 30.29
1284380, 30.12
1285381, 30.16
1286382, 30.40
1287383, 30.30
1288384, 30.32
1289385, 30.30
1290386, 30.38
1291387, 30.21
1292388, 30.32
1293389, 30.12
1294390, 30.24
1295391, 30.13
1296392, 30.20
1297393, 30.28
1298394, 30.34
1299395, 30.17
1300396, 30.07
1301397, 30.14
1302398, 30.37
1303399, 30.16
1304400, 30.23
1305401, 30.07
1306402, 30.34
1307403, 30.21
1308404, 30.00
1309405, 30.13
1310406, 30.15
1311407, 30.12
1312408, 30.04
1313409, 30.23
1314410, 30.21
1315411, 30.17
1316412, 30.26
1317413, 30.25
1318414, 30.30
1319415, 30.19
1320416, 30.05
1321417, 30.09
1322418, 30.14
1323419, 30.12
1324420, 30.30
1325421, 30.12
1326422, 30.19
1327423, 30.29
1328424, 30.19
1329425, 30.14
1330426, 30.27
1331427, 30.12
1332428, 29.95
1333429, 30.10
1334430, 30.20
1335431, 30.13
1336432, 29.89
1337433, 30.16
1338434, 29.87
1339435, 30.05
1340436, 29.96
1341437, 30.11
1342438, 29.99
1343439, 30.13
1344440, 30.10
1345441, 30.02
1346442, 30.01
1347443, 30.05
1348444, 30.00
1349445, 29.97
1350446, 30.02
1351447, 30.03
1352448, 29.87
1353449, 30.17
1354450, 30.19
1355451, 30.05
1356452, 30.09
1357453, 30.02
1358454, 30.09
1359455, 30.15
1360456, 30.21
1361457, 30.00
1362458, 30.26
1363459, 29.89
1364460, 30.17
1365461, 29.98
1366462, 30.07
1367463, 30.04
1368464, 29.96
1369465, 30.02
1370466, 29.90
1371467, 30.01
1372468, 30.05
1373469, 30.21
1374470, 29.95
1375471, 29.94
1376472, 30.10
1377473, 30.00
1378474, 30.21
1379475, 30.09
1380476, 29.88
1381477, 30.06
1382478, 29.81
1383479, 29.94
1384480, 29.98
1385481, 29.98
1386482, 29.84
1387483, 29.93
1388484, 29.88
1389485, 29.88
1390486, 30.03
1391487, 29.96
1392488, 30.00
1393489, 29.98
1394490, 30.16
1395491, 29.95
1396492, 29.66
1397493, 30.00
1398494, 29.81
1399495, 29.88
1400496, 30.11
1401497, 30.02
1402498, 29.84
1403499, 29.96
1404500, 29.94
1405501, 29.94
1406502, 30.03
1407503, 29.91
1408504, 29.73
1409505, 29.97
1410506, 30.07
1411507, 29.87
1412508, 29.83
1413509, 29.98
1414510, 29.73
1415511, 30.04
1416512, 30.09
1417513, 29.96
1418514, 29.90
1419515, 29.90
1420516, 30.77
1421517, 32.41
1422518, 32.76
1423519, 33.60
1424520, 33.28
1425521, 32.22
1426522, 32.14
1427523, 31.83
1428524, 31.75
1429525, 31.68
1430526, 31.12
1431527, 31.30
1432528, 32.14
1433529, 31.95
1434530, 31.56
1435531, 31.43
1436532, 31.45
1437533, 31.29
1438534, 31.30
1439535, 31.25
1440536, 31.37
1441537, 31.15
1442538, 31.23
1443539, 31.29
1444540, 31.31
1445541, 31.30
1446542, 31.43
1447543, 31.27
1448544, 31.34
1449545, 31.15
1450546, 31.00
1451547, 31.18
1452548, 31.18
1453549, 31.21
1454550, 30.95
1455551, 31.11
1456552, 31.14
1457553, 31.04
1458554, 30.87
1459555, 31.01
1460556, 31.12
1461557, 31.10
1462558, 30.98
1463559, 31.00
1464560, 30.94
1465561, 30.97
1466562, 31.08
1467563, 31.06
1468564, 30.97
1469565, 30.94
1470566, 30.91
1471567, 30.89
1472568, 30.89
1473569, 30.80
1474570, 31.04
1475571, 30.98
1476572, 30.74
1477573, 30.91
1478574, 30.91
1479575, 30.89
1480576, 30.98
1481577, 30.84
1482578, 30.62
1483579, 30.83
1484580, 30.68
1485581, 30.86
1486582, 30.90
1487583, 30.93
1488584, 30.82
1489585, 30.88
1490586, 30.95
1491587, 30.95
1492588, 31.01
1493589, 30.81
1494590, 30.82
1495591, 30.81
1496592, 30.87
1497593, 30.75
1498594, 30.98
1499595, 30.81
1500596, 30.65
1501597, 30.88
1502598, 30.77
1503599, 30.67
1504600, 30.85
1505601, 30.64
1506602, 30.82
1507603, 30.67
1508604, 30.97
1509605, 30.83
1510606, 30.67
1511607, 30.75
1512608, 30.60
1513609, 30.69
1514610, 30.71
1515611, 30.61
1516612, 30.51
1517613, 30.78
1518614, 30.68
1519615, 30.60
1520616, 30.82
1521617, 30.58
1522618, 30.83
1523619, 30.60
1524620, 30.68
1525621, 30.69
1526622, 30.75
1527623, 30.60
1528624, 30.76
1529625, 30.60
1530626, 30.69
1531627, 30.71
1532628, 30.73
1533629, 30.58
1534630, 30.77
1535631, 30.67
1536632, 30.77
1537633, 30.66
1538634, 30.75
1539635, 30.65
1540636, 30.39
1541637, 30.48
1542638, 30.70
1543639, 30.51
1544640, 30.53
1545641, 30.55
1546642, 30.73
1547643, 30.56
1548644, 30.84
1549645, 30.76
1550646, 30.67
1551647, 30.49
1552648, 30.49
1553649, 30.68
1554650, 30.61
1555651, 30.62
1556652, 30.58
1557653, 30.45
1558654, 30.66
1559655, 30.62
1560656, 30.52
1561657, 30.50
1562658, 30.67
1563659, 30.50
1564660, 30.62
1565661, 30.61
1566662, 30.65
1567663, 30.54
1568664, 30.57
